2025-11-04T02:59:40.784605+00:00,1e-07
2025-11-04T05:31:13.152689+00:00,2.1e-07
2025-11-04T06:47:16.703758+00:00,2e-07
2025-11-04T07:50:18.136932+00:00,1.8e-07
2025-11-04T15:15:55.978001+00:00,2.3e-07
2025-11-04T16:17:42.098291+00:00,1.3e-07
